search_id,coordinates_search,Unmet Demand
83906654-E792-473A-9B1C-482F54487BA1,"55.669570854799957,12.570609475787821",1
8394C9A7-55CE-4831-B284-745611DDCA13,"55.69575596039531,12.608190680576783",1
8395D146-D65A-4FC9-A78B-607D2C48E453,"55.674976327453059,12.555798487974871",1
839723f0-01b5-4589-b0b2-a5d66dde2dd9,"55.6472872,12.5497669",1
8399F8D8-2E85-4CB8-A08E-52E9839F338F,"55.787216918988513,12.521156764075039",1
839FEA30-F360-4217-8589-C8420734F208,"55.6842812048747,12.561007172012882",1
83AE0039-851F-4A6A-B8E4-030E09195FFA,"55.692183654788366,12.595100090464197",1
83B19AFB-AFD5-4FC0-A1B4-A81EF0A51B6A,"55.702380967997478,12.512628286571603",1
83B5578A-0424-4EB1-B59F-F4174C37BE38,"55.706293281962047,12.59487239232767",1
83B5AC52-3E59-41C1-B026-E783E0AA7703,"55.593969320084327,12.67081338135992",1
83BE4559-44F9-4698-BC9B-3BB9E90E56F8,"55.687533314750993,12.592732756463271",1
83C171D5-92A1-42FC-8106-5A812590CB1C,"55.7030121368244,12.56418114070078",1
83C4D5A0-8F32-4468-84D5-B60D6207C4BA,"55.644019413791263,12.64425675385878",1
83CF06A4-D1EE-4591-B3E1-FC02A2418BEE,"55.67248146781106,12.53590109377857",1
83EABB47-0425-401D-8630-CD5BA6E2C5FE,"55.676923203333907,12.607791367929989",1
83F2F852-13E5-4189-BC31-AE8CB95EA6C0,"55.6493162123173,12.605060994732881",1
83F51529-1754-469D-9C90-233ADEF5880B,"55.658762644717733,12.64216492029704",1
83F555BB-D9FF-4BF3-ADFA-900EA93BCD6F,"55.666926806685751,12.566512174799128",1
83F6A2E5-785E-4D65-B547-25B6755DC8AA,"55.781850462619808,12.51270451598351",1
83FA30C6-86DF-4BA1-9E39-6197D8472B37,"55.718434299789678,12.56156168056139",1
83b172f8-3b09-4d4f-b117-c549cf5e22f1,"55.6855315,12.489372",1
83bc8d2d-6269-44ce-be3e-098144a5ce8a,"55.6559524,12.6113062",1
8405a97b-5bd6-44ed-b80a-221cdb751030,"55.5940144,12.6742979",1
841497c1-b25a-481c-a196-c0ced33f8e42,"55.6695468,12.5716843",1
8427FB0D-DD77-4017-9F85-36EC61E4B4D9,"56.036848072007778,12.610757586258927",1
8434EFC1-0E5E-4C8B-BE6E-0D090E9B7B01,"55.72278110368174,12.54453167052138",1
84376603-97EC-4926-B4FF-55FD9E2F3684,"55.720658293788652,12.538569466348967",1
844A7C48-D3BD-4BDD-8E2E-74DBAEE6DFBD,"55.725192522742987,12.583764878811889",1
8452E1E1-7B82-459B-96DB-3CA8C8A8D9CD,"56.037612524878817,12.614702758410758",1
8457FDB8-9995-4E58-8444-CA40E450531E,"55.682265573104281,12.498918213030388",1
845EFF77-E61C-4838-BFA0-5A6CFE066237,"55.687381338744373,12.591206075304379",1
84638BE3-342C-466C-932E-58E887A0CA32,"55.666063038590913,12.5657757528992",1
84710262-375D-46DF-A748-AE420C8D94CF,"55.669563273523607,12.571376600804021",1
847F0268-76B8-4D7D-AF2D-63758C4AE708,"55.679352772767913,12.505581284796058",1
8483EEEC-5371-46E3-B1E4-20D87983481F,"55.628543455931762,12.649326136033414",1
84897F13-3069-4E21-84B4-3710D197EF72,"55.674071509053725,12.584254410215024",1
848BB697-86DD-4C3A-A8A8-CAAD896AB221,"55.674515393073762,12.604599353334279",1
8493B0D9-16DF-4499-821B-DC1BDE175347,"55.649299739927173,12.605063805319229",1
849421FD-0C9E-461D-BDC3-EEFED821D770,"55.6858172326674,12.57885806661502",1
849D43B0-220C-4808-B2E2-DE54FFEB20C8,"56.038439218820116,12.615804854376607",1
849F1F97-DD50-480F-8E63-24ED9295F1B8,"55.636280821688132,12.58266502061168",1
84A3523F-9E65-4044-9FB9-27156607EEA4,"55.6903054743956,12.538220883908959",1
84B232B5-F75E-4AF8-A916-D63D7B9F0CED,"55.624741606704418,12.576670635641619",1
84BDB205-AD17-4821-9723-99C296536CD0,"55.683392845200089,12.590740185811486",1
84BFE932-DB01-45D4-9743-DD90BF82B3D3,"55.7261909073228,12.583671328971869",1
84C2E392-E188-4E66-B7CD-0E0E5B33A0F3,"55.668821845357179,12.57019788661508",1
84C81901-B96A-4A5C-BBC2-74F708A1B7BA,"55.691008641781252,12.607328990453521",1
84CCC5FE-44F7-4649-A306-C2D5C94E053D,"55.733966502219452,12.582091885094496",1
84D0FC9D-FA03-4E75-9D5E-4E7F634D0A16,"55.672928666044037,12.60026665694838",1
84D43060-8C58-4F50-AFBF-49C6D9EE2387,"55.713283581346552,12.573896297626654",1
84DB89A2-DD8C-419B-903F-E40B0CC37C2D,"55.685326156264331,12.580055235728089",1
84E6766E-2871-43BF-8C76-04F66F41B3E5,"55.657700552333765,12.539909964318696",1
84F57734-7224-4487-BED3-72246963EBE3,"55.717159823637132,12.526128213130461",1
84FC0D9B-61BC-410F-A323-BDE458325A02,"55.707498271098267,12.51162464693801",1
84a126f6-b10d-4f9e-aefe-1b528f8c6e7f,"55.6769828,12.4998257",1
84e6c75a-9ecb-4a93-b3c2-6c63660c74c4,"55.7262827,12.5843603",1
85018864-03ba-46a9-b260-1ffac8a21adc,"55.6876065,12.5863807",1
85039AB6-3723-4D77-B452-D324FA9EBF11,"55.689964633342875,12.593333021515345",1
8513A601-242A-4E0C-9DED-CB299FFEB877,"55.66680026404952,12.56647344248899",1
85224228-66B5-4F90-AEF7-DFB4310E291E,"55.633616449998932,12.60318258973011",1
8526c5c5-46e1-40ef-9a0a-7441579c3a41,"55.6913621,12.5911654",1
852907AB-97CB-4DF5-9F63-B7DE006B454F,"55.675260805411057,12.506977552030229",1
852E5F2C-F0D9-4A80-88DF-C2789A6D3A77,"55.686624802519262,12.592608080257669",1
852EC9F3-9AC7-48AF-9BDB-31520EE98D34,"55.681527219543774,12.5587968250781",1
85322428-7fba-43db-8f00-ebdbba5fd5f6,"55.6959972,12.5253242",1
8534ddf7-2498-42af-ac04-0746ff3bb40f,"55.6772,12.5464791",1
8538AACA-F898-4700-94F0-867F78368B6C,"55.65314691968522,12.540474378738034",1
853F18A3-AC94-4010-A303-5F67F123B7C4,"55.712919480717709,12.619374247528865",1
853F87E4-B895-43FA-B7B4-3D82F126148C,"55.669548517746975,12.570497139227212",1
853aee6a-14d2-43d7-8981-7748253ca3f5,"55.6760068,12.5267795",1
85474008-53BA-468A-8112-CABD84B2624F,"55.722308730318858,12.55305488579865",1
8557ED6A-ABCE-41CA-B168-D60B444DE13F,"55.705505474462427,12.567665450268057",1
8559E744-4F69-4013-8E80-06F7C7B14941,"55.704902301133409,12.598650263389466",1
855EF57E-D60E-46B4-95BF-D37479EE78D8,"55.67320662347138,12.600337006199597",1
855e3599-4a62-4fd3-88a0-1cc28d5aa2a9,"55.6250115,12.5768678",1
85662067-AD9C-4CE8-BD1B-2D619DDFFAC1,"55.680647627447613,12.609885824458051",1
8570D998-AA03-482B-97E0-4908CDA6121E,"55.64511439351034,12.536675286687979",1
857302E3-4FA1-4E9A-8B95-8719E85BF1B8,"55.631729580657456,12.648282780329671",1
857EA550-9D85-443A-88FD-967C30CC8211,"55.677018044568293,12.60809889995736",1
85825ef1-126d-459d-abb1-839680723dcf,"55.6980281,12.50726",1
85841971-BFA0-430C-B20B-7F69386ED99D,"55.666912749696557,12.566728319589091",1
85866EF2-7BF1-414E-9951-CAB190570A0D,"55.691827544390343,12.56597136224771",1
8590A1B7-7A59-4193-A735-3151DED5E126,"55.6167803203715,12.5737577509413",1
8591eee8-4137-4f57-80e9-7097c8f87d83,"55.6743119,12.6126181",1
85A8E608-F650-49AB-A833-708E73F12BF9,"55.688075049352186,12.588210926729905",1
85AE61C5-5F4C-4BE5-BAE0-E852A36E9F03,"55.658796204036967,12.52343029167638",1
85B2AF2F-B3B1-47B6-B98F-F6339EB9DB16,"55.669744271128458,12.57119186609737",1
85BC7BCC-8D81-4C5C-8437-D1511483F96D,"55.666066469058784,12.504344272377359",1
85C1795E-6E97-483F-981E-6A70F83FC6BD,"55.685623945436191,12.515241463656521",1
85C1BEBE-AACC-4F02-9D34-8BC167F69CC5,"55.687227486279653,12.5951419501277",1
85CC793C-6BF9-42FB-A442-A4D62CE715DF,"55.673673952477721,12.50686333814801",1
85D06A95-5AF4-464E-BD64-CB8C0787F6BB,"55.680806365019151,12.490126977139726",1
85D4CF8D-A064-45DC-91B5-88629FFF4723,"55.66210347434432,12.547070966097133",1
85D68A49-FB09-46CC-900E-CF66C02EA328,"55.689370854443546,12.524328813524752",1
85DF04EF-3994-4A9A-9E25-57DFCA98D6E8,"55.658030961127309,12.499939237746343",1
85E883F3-8615-4ED3-91B3-928DF5AD3233,"55.646272661400587,12.592813840241639",1
85EC9A60-2FF7-4A12-A1CD-C5DD59F4FC63,"55.648144389761427,12.54698414124872",1
85ED386E-BFD8-4231-80D6-7769D5B013E4,"55.672969918920359,12.600229298741526",1
85F41033-FA6F-4B54-8884-8AD070E85D3D,"55.669580036670332,12.57108182733711",1
85FA86BA-54F0-467D-8A1F-D38082DF40A5,"55.69255327551214,12.611002518962794",1
85b5d9f6-57c2-4688-b9b2-6f0e6e73e40e,"55.6658451,12.5661534",1
85b8d762-5b13-454f-9c99-d9ce6000e100,"55.6834066,12.6018997",1
85c57475-b96d-4a68-a269-23dd39225aaf,"55.6927781,12.6194247",1
85f1c485-3529-47e4-bfd5-9d9a6d6b8efa,"55.68502,12.6213725",1
85f45aaa-63f2-4bef-b6b3-19048ca2d49c,"55.6670961,12.5667451",1
8600B0DA-5B71-4631-BEA6-60679B6908FB,"55.673248496513523,12.599791024965439",1
86089FD2-7B1C-412E-94BE-C7C61CF5AE90,"55.683443275777464,12.556954045356953",1
860c618d-26cd-4e4a-adc8-cb7f51eca48b,"55.6544264,12.5410126",1
86145ccc-15fd-4a07-88c0-8c4688dc36ff,"55.6658765,12.5660931",1
8614957F-F3A3-4440-894E-6AF43E7D87EE,"55.674465419776432,12.61306190864426",1
861EC5B4-F36F-47A4-B4D0-700A7A02A0B2,"55.705841105799252,12.543077866918132",1
861f6160-1216-490e-afca-d86d529fd26c,"55.6697653,12.5713861",1
8627d649-f556-4d1f-a365-3958e6584973,"55.6694676,12.5713457",1
8629ffd4-d76d-4891-801a-b8180ce43916,"55.6583974,12.5385029",1
862FB757-230A-48A9-8C32-7F5A8010A19C,"55.673516956942528,12.5264768187696",1
863245D1-A9E6-4A5F-BCAB-E9E0748AE5B8,"56.037377994610523,12.61455633093242",1
86375776-5CC5-46B2-96A2-967AA8D5B795,"55.638356383505318,12.60120377811706",1
864188F4-7A60-48C3-9490-29ED390B84C4,"55.690888337844669,12.607546270593559",1
8646FD7D-E570-4880-A853-0BD9E3EB3CDE,"55.685552707925481,12.578619662683996",1
864c19d9-bd37-4743-9251-cdff2c3a2e6d,"55.6800225,12.5917382",1
8653e98b-d424-46a3-b932-9be7f6299fde,"55.6744629,12.527956",1
865B0197-BA5B-47E1-8569-C8CC27FF0884,"55.690437183843052,12.53856834685379",1
86660AB9-81BA-4C75-B26E-E1021A40E125,"55.657717587968875,12.63932002529695",1
866E6022-6728-47C9-85A3-CBB6E926EA7D,"55.689457761361822,12.551931176820167",1
867E90D9-1E20-4FCF-826F-DD85FEA35500,"55.696250837630394,12.608825464214306",1
867EBCCF-1FB0-4F3B-B512-2D0BBAC67B9F,"55.688692895642021,12.604561512547141",1
867a12c5-83b9-4ca1-b367-bee7da19e09f,"55.6891253,12.6187785",1
868137F6-35CA-4EB2-92E7-E6FC740D8666,"55.65673367125509,12.509285481658306",1
868378de-b4e5-4986-a006-9ecb1f0e2388,"55.6175474,12.5718118",1
868C6C3E-9544-4451-8406-4CA812CC58C8,"55.667138506561663,12.566615278316689",1
868C926E-4580-4818-AA88-598DFB556D60,"55.692562814049779,12.594669531455621",1
86971df7-1130-4823-89f7-b03b1091d8f8,"55.6693342,12.571495",1
869973bf-c5c8-4d24-9d8d-0b65cfbb674f,"55.6446286,12.6063418",1
869C0560-607B-48A4-8C20-47AD509F3BCA,"55.678379927789784,12.595181230229249",1
869a65ff-af05-4aaf-a2f7-d3bddb37cc4e,"55.6731896,12.5999473",1
869c4fbb-7011-4124-8c13-6f1ced8a06ea,"55.6531194,12.5377272",1
86A88563-4EA2-4C20-9298-17FE7F4B0232,"55.669704198105677,12.622732062594935",1
86ADAFAF-D848-4D09-9A3F-B930EEA4DABB,"55.679605616104944,12.506985690913297",1
86B64C3D-93A0-4FD9-B163-16803B0A88AB,"55.669475549631507,12.571785013322671",1
86BE2582-A4D5-4C75-869D-8AF2ABA97DA5,"55.669614335465987,12.57101988056136",1
86BE60DF-9BCA-4728-A00C-3E0FD98FB5F3,"55.6829202128237,12.600402570273383",1
86C4FBA7-8F26-4AED-B1A6-B6A4CA273FF5,"55.708182652681039,12.545051304059585",1
86D73897-2B05-43A3-984E-1DC600CA055B,"55.665613317763814,12.606951103453055",1
86D8AED2-56FF-462D-9577-9E301C0569A7,"55.7311742533694,12.573156591972035",1
86E14431-FC23-44F9-BA42-BF7C9AF087B5,"55.647772327583759,12.54838023099256",1
86EF946A-E219-44E8-841C-9B46EABE6C42,"55.652584105396073,12.53972713350066",1
86F36888-2AD1-410F-B520-C089D63DBB81,"55.669213822163329,12.570197358739161",1
86af2c40-5ccd-4bd7-83a2-a4e2cbad039e,"55.6761157,12.5135676",1
86b347ca-8fef-4b19-b9bb-ffe192ed81ff,"55.6813173,12.5956349",1
86e24029-b6df-4070-8d52-86f08c28f5c0,"55.6888199,12.581721",1
86fe2b5a-03d0-499c-b708-5891c93855bb,"55.6479604,12.6446148",1
87072D09-BF58-4DFB-9598-CEAEB7BE65BC,"55.673296123048644,12.4985664379475",1
8709E18F-6FFE-497B-8E80-EA64AB37D690,"55.677092320969145,12.541404009207863",1
870E65CA-00C4-4C75-9076-4BEAF6834946,"55.69120378748967,12.61700717703259",1
8710317E-267C-4758-9537-121E55AD056D,"55.669294547455515,12.629550857950438",1
8711C540-9F65-4355-A84D-5F9FEB78842F,"55.663797820545923,12.640348230597928",1
8712c872-8239-4965-99ad-8d871dd37ffd,"55.6776211,12.5281845",1
8713A024-9D94-4695-A439-6ADAE1D278AB,"55.689583439431793,12.615434825432128",1
8713DC4B-C2A8-447B-9FD3-3BD406AC2F23,"55.640588410346119,12.539755990155529",1
87165548-5484-485c-8d25-19841be95e8c,"55.6530188,12.5403152",1
871db39d-5745-4ac3-9fd2-3faf8153b9a8,"55.712253,12.5510151",1
87251782-9078-4074-9C0F-434635747E53,"55.679796635550829,12.591207903941569",1
87312438-E523-448F-B3FE-65709B5CF947,"55.67391690803322,12.611399777245349",1
8750E340-306F-469F-A745-C6CB64186871,"55.705280737563641,12.586898053010824",1
8751545D-BECA-4F27-9D3E-144D0AF5B20C,"55.661903126217105,12.542443871509789",1
87580D02-2A21-4AAD-8C48-992EF09180E6,"55.707892519572347,12.5453353132172",1
875F06ED-F611-4DA6-9202-EE2891BA5564,"55.67399929228452,12.60342653403608",1
87605DB3-82E5-46B5-9FA3-E3D11182E571,"55.649274462595443,12.60486281761278",1
8765d8c4-7894-4ec8-9445-3073b0a23f49,"55.6735875,12.6051664",1
87675189-77A8-4734-9D8F-9755AECD0068,"55.650568846317988,12.595484610632887",1
876FA163-EA07-4D0E-B2F1-09B02EC9BFF7,"55.673213182045252,12.618013047598492",1
87702a77-cf1b-4d81-ab12-3cdaf9cad11e,"55.6695268,12.5717161",1
877449EA-8A5D-43A8-8378-C7DFC833A17B,"55.677165297101283,12.515500930932181",1
8785A9E6-A8FB-4217-B0B0-48257DC475F4,"55.684610009900524,12.509153700560359",1
878F02D9-D97D-4B26-9DED-F72CDD4B3960,"55.64800835263631,12.547179259937421",1
879560D2-D2FA-4CD4-AE34-DA5DBFBDC33E,"55.666819604154931,12.56574495357517",1
87A80DEA-5E27-4911-B0A2-4C19D80C4059,"55.684729088095288,12.504332953386497",1
87ACE759-6BB3-4F1F-90F7-F1C756A85AA3,"55.6695007908161,12.571747224906472",1
87AD9B95-099C-4682-9435-3EE4FCD723FD,"55.665950667868437,12.565743377136354",1
87ADB40D-EA44-4D1E-8AB7-2EF340C30595,"55.69142522307488,12.530765593324777",1
87B0137D-96D2-4707-9FB3-56F137B9E6A4,"55.657659273984187,12.62896501753419",1
87B0BF6D-1D2B-4548-B917-475616452A4C,"55.729782068379073,12.58160640892125",1
87BEDD3D-A148-4B48-BDE0-994D845ADA4C,"55.66915952453602,12.5710961307375",1
87C51489-A6D6-42C9-A7C3-5FFA6C203B18,"55.661056867756933,12.640144313802796",1
87C6EF6C-74F5-48CA-BA59-26C887D77215,"55.672186254575543,12.48276371509999",1
87D2E99F-634A-42FD-A3B0-52AAEC099DA2,"55.68476040852785,12.5969166029362",1
87D47E78-8191-41C3-94F7-C4579F02615F,"55.684042015751757,12.5185392953946",1
87D5C586-B1F5-4EE1-9905-2A7A0FE3B6F6,"55.669694545682773,12.57095571111927",1
87DDF3CC-2EB6-46F9-AF43-68E6013D7B35,"55.663788486724442,12.606585600056537",1
87E584ED-FFA2-4C76-ADCB-94E786D47F7A,"55.689283283314722,12.52044358444307",1
87cccfc8-b79f-4e3f-9171-d20f153de1be,"55.6661619,12.5669578",1
880DAD82-EEDE-4332-ACD3-1A8D242B9D33,"55.6616436227817,12.6345831018707",1
881D417E-62E2-4553-A98F-D0AD1138D59F,"55.6695246519801,12.524402667986621",1
883CEAA6-29AA-467D-8002-E9AA6A5DBF76,"55.683055066353383,12.588603358508381",1
8844ae28-3bc3-440b-827f-71715f0ee88d,"55.6740956,12.5266778",1
884619A6-EBE9-41E3-BF22-4E626FB6ADB2,"55.65254916942871,12.539659728205972",1
8847F8A4-3EFF-49B6-9171-3A76D66D34C6,"55.671639431025021,12.605618326124659",1
884A504E-3405-48D0-93D4-C4EECA4DA3D8,"55.721763951109722,12.540169874985006",1
884C088B-EB20-4F72-BE63-92B4B5FBB9E5,"55.690595721878147,12.586499825131691",1
884D20CC-C80F-486C-A926-DB924571C19E,"55.684771417414858,12.50968166100502",1
884ec733-a117-4beb-8a7a-882342c9c11d,"55.6675333,12.5672553",1
885C3849-0E7F-4BF4-8E6D-6AE7D901587F,"55.6827809705997,12.592277799301851",1
886D6A82-BD42-4671-AC44-FE90D94287F5,"55.690830089346029,12.58585117462037",1
886EA45B-8611-4223-AFF8-DB53008DCCD9,"55.6880572339183,12.588268505732325",1
886b9f07-7812-4ac7-9f6a-ea9b35d633f4,"55.6650398,12.566332",1
8874e56b-7295-48a8-9154-8dccb59ca1ed,"55.6843472,12.5925629",1
88761D06-5AC1-4B8D-9D31-1717795D2E06,"55.679749903811178,12.591194011520399",1
887F3BCA-4919-4D60-8911-F629D1D17D1D,"55.633893164472141,12.597720750153528",1
88872878-8726-4B7E-8C5C-5623929C34B3,"55.698121464520113,12.5724742573995",1
888b156a-3f8d-4430-827a-87cf6dc2cb30,"55.6696756,12.5715411",1
8893DCC8-F32C-4A3E-96B3-FE8AC325FA7C,"55.672040735260175,12.597379197536773",1
8894B12B-21B6-4AD3-B348-326A5E867D67,"56.037575522311613,12.614515524842851",1
889F37BA-51A9-44CF-AB7B-9C8B72364180,"55.687244667578739,12.59244787681989",1
88A38F6E-A8C3-4ED2-9F49-158AE0DB93D0,"55.649288853142657,12.61747703380752",1
88AAE315-B281-49CF-8A05-304E86BEFD8F,"55.666551385355334,12.5659823985826",1
88ADCC1C-E369-4322-9329-4D84A124DC83,"55.651771269865414,12.532761499611073",1
88B46DAC-B304-447B-9DB5-D606F27EDA35,"55.67290292072235,12.600138589970127",1
88B7B7F2-1EF6-44DF-BD1D-C8FD69675A23,"55.647201846571939,12.547220979014956",1
88C422B6-D002-43EE-9512-B6D4C8894C4B,"55.6279477207536,12.651632795427739",1
88C9DFAD-D0FE-4054-B06F-E1EC7B29DE80,"55.692205566751007,12.525102474110369",1
88CFD1E1-0400-49CE-8D34-DAC6030A16BF,"55.669487390236263,12.57091124010868",1
88D59CFA-2435-4A87-B639-69744ABE49D3,"55.690766586973972,12.524650683638196",1
88D77514-5E67-4781-B2B3-F2B3923720AC,"55.672668249594963,12.600119406424691",1
88D7F348-0CF0-4203-B5C8-E2A994BF3DB2,"55.648008292310045,12.547271720759682",1
88D93712-BEAD-4C9D-BE90-947DBFA25674,"55.682187957115993,12.594533231844879",1
88DB4480-6066-4727-9D80-C871750649E3,"55.677314855410415,12.487619601700207",1
88E6F9FE-8F44-4714-BCC7-A8B9A8801B5C,"55.721951213205379,12.53937636573237",1
88E96BE8-6495-4CF8-8B72-5FC05F300AE3,"55.650064444881444,12.597281481993747",1
88FFBB10-84A2-4220-A72F-9DC3964347C6,"55.6568458345897,12.645039492149394",1
88af952d-4767-435e-aed6-d89b021c062a,"55.6932811,12.5557745",1
88b03e9b-c7cc-4d6a-9637-71e232dbc2a9,"55.6887741,12.5236201",1
88d06514-f38c-40d0-bdb0-a0bc7bd42e5f,"55.6471961,12.6096737",1
8901d4ab-4b28-45df-aca6-b8f27de4f21c,"55.6691008,12.628011",1
8906DE43-7306-49E6-AD5E-C7703C2EE8D9,"55.6405380395545,12.539623559970636",1
890B7173-8EA1-4BA3-8F51-C0745E8A1BD8,"55.666407134640878,12.56563608525193",1
890a6525-91f8-4303-a085-81f95e5eca30,"55.6240811,12.573638",1
891ECEC8-6C75-4A48-8016-DD176B169019,"55.645459265713249,12.516725938484091",1
891f0c3d-d790-440c-8093-7154b59c7e67,"55.6878325,12.6120711",1
89215879-1CCF-42C7-9470-B4445C02E810,"55.688710364817389,12.49534481545416",1
89227BF0-7A41-4B6A-8800-2F6E58D9930E,"55.657933318965924,12.550077698846328",1
894C1447-FD87-4BB1-8AE6-7DB63714F6DB,"55.708156266966789,12.545200637967438",1
894F3312-18DA-4F0A-A1A6-5722216B095B,"55.665680583509733,12.56593335719187",1
89507751-6bf2-4af9-9435-5e32ec8ee040,"55.688768,12.5384806",1
89524792-7CE8-4471-8376-11D97CF5AA26,"55.675703914972267,12.550296822791823",1
89526030-802E-499E-9E2B-4C45F0C992C6,"55.650765741915,12.641070467258888",1
8952A12C-9B31-43CA-8336-9000F2EB3159,"55.628480706263694,12.604757965725197",1
8953A31E-C182-4C7B-A7B5-92AD4A64A341,"55.671391482517151,12.517766710382437",1
895B4EBD-4DCE-4FE7-BA8E-939AF00192A8,"55.64844568730858,12.6480860263227",1
896774e8-f0e7-4db4-b503-d77c926f2d56,"55.6697147,12.5711464",1
896801b8-0f4f-440b-b14c-0c9039e4f402,"55.669508,12.5719234",1
897255FE-4468-4D92-8C11-4F9D87819E09,"55.62879564412323,12.60495492562012",1
8975349A-3D1C-4E29-807D-8CCE52142FFB,"55.70533493960388,12.567923613357751",1
897c49ea-2d6c-477b-b80d-e8d84e53dd2f,"55.6525211,12.5403518",1
8983EE66-11AC-44BC-8795-9EC3C2F0E808,"55.704676858201346,12.564669745054621",1
898A43F1-AEF4-4EF8-B125-70157FE24F13,"55.700551241813123,12.572982866301972",1
898B58CF-48C1-45B4-8F01-DDC9E5D158E7,"55.676889130407424,12.490250865431166",1
89944A5C-573D-40B2-9258-879B139129E3,"55.6710019305149,12.546757716829861",1
89A58852-6BCE-4246-ABD1-EC70BD856204,"55.6478768762431,12.6243833513923",1
89A813FD-E870-4E8B-ABD9-D0299241635F,"55.673580995419343,12.601164759130389",1
89C6CF47-1307-47C5-8914-7128C2C3B8E8,"55.68211941275981,12.594434156662739",1
89CF2610-6C6C-4D98-AB37-61008E378B5A,"55.653924015402467,12.540185200062149",1
89D257BC-D9AF-4BC5-B055-267FF1F39021,"55.691168201710553,12.5262171100207",1
89D4E311-A31C-4E14-8409-7D67258AE6F7,"55.692717684484727,12.616134965804051",1
89D56AE0-A8C7-4FC3-A1DA-CA3523AA7097,"55.669482658435847,12.571759800934478",1
89DC7429-039E-4C1D-88E7-4AE53E772F71,"55.685607192117693,12.592287301482443",1
89EE6477-5666-448C-A840-4E81BB6C6C61,"55.684088824312951,12.496039508123",1
89F54870-3866-42DD-972E-18809B073B20,"55.686449194378859,12.595209125441121",1
89b10577-d188-4545-8036-644a0ad0303b,"55.7201802,12.5484865",1
89cce237-bede-4a7f-9260-0a9e0504c959,"55.658159,12.6415878",1
89e8ae45-f231-4349-a38a-86c4f3faa7a8,"55.6877086,12.5876897",1
89ef176e-7710-42aa-8334-9fcd46a0ede9,"55.6476489,12.547826",1
8A0274F3-3C71-4156-B7FB-E71E34840B62,"55.645826657654347,12.5910696527076",1
8A037B33-731B-4B3F-A3BE-062AB18FBE82,"55.676456919369862,12.55041386532409",1
8A063109-E8F6-4300-893F-0E0F889AA0FF,"55.6535646858967,12.53856008832773",1
8A06ACB7-57F1-4EB9-8E22-94FA7FBAFFC7,"55.653021558200329,12.540309901448749",1
8A07CC70-27B1-4822-8EDB-AFB7A14E2B25,"55.6905957573907,12.48806393852743",1
8A10E1EF-0C89-42EB-9359-494A736CCCB8,"55.682457425048284,12.599691596455909",1
8A17D6CE-A67E-4712-83D1-A3B386F54494,"55.6332020480734,12.584151957369929",1
8A232F56-73FB-48BD-AFF6-A0D08417902A,"55.725988520930763,12.583437833687043",1
8A354BCD-5CE2-42B8-BD50-7E28C58BE124,"55.693043890817172,12.618934107511016",1
8A3590E6-B8AD-4EC0-BB6D-1097B1F0D46C,"55.6448281414797,12.537163029632319",1
8A43C75F-0540-4D3A-8BB8-D1A2C2302754,"55.691016403137766,12.58534603535213",1
8A488BE1-71DB-4804-98A4-EC0A98E3A504,"55.708062815477383,12.511082440235986",1
8A4AA4AE-D1B6-4A7C-A180-4ED4F19AF6D4,"55.690630825208487,12.607740673964839",1
8A4C2F90-2C49-4554-893D-4DEA766FED99,"55.676792335501688,12.548103057927239",1
8A4FAA8E-7B5F-473C-9F0A-57E89C580842,"55.687646197858648,12.61775603312744",1
8A64F7A9-D405-45DA-840F-13A5532774A8,"55.710234552024254,12.52465326276891",1
8A74AA23-B5C5-4526-9391-43B51E69CBE3,"55.677159970172553,12.51548941678721",1
8A79064B-50AD-4208-B333-B996BC294416,"55.667931603806252,12.612543974414983",1
8A7A5FFE-1B52-4E25-9333-437B6684EC3D,"55.716656962084492,12.53374085604638",1
8A83EE2C-6D19-43D2-954B-49E5B1934733,"55.674450768963155,12.60347420988033",1
8A8E2D51-6821-49FC-97AD-8557FC5CBE9D,"55.712454876771538,12.55749677782595",1
8A91246E-107D-4BA1-9BA7-30B9FEA10327,"55.64966087306999,12.527419802508684",1
8A93FDBD-D938-445F-9DE4-205C3D49FCC5,"55.687828392025182,12.556972252418175",1
8AAED120-A785-4447-8E33-0B9F49897DB1,"55.658173800801592,12.540283482983945",1
8AB2C78B-37AB-4254-A1EA-780CB0E7FED4,"55.66572301312786,12.5660691526609",1
8AB6A689-F1C5-4F35-B554-F5799B850019,"55.686728701471857,12.59070506825377",1
8AB6D545-52F4-43AE-9652-F68C7A39D165,"55.696115834386468,12.523943999909948",1
8AB79EC2-3E68-4754-8A5D-15B6FABC83E8,"55.653380038127587,12.5383606730698",1
8AC010DE-8BCB-4F27-85C1-9CCB5F2F5819,"55.710955399656314,12.597131442486045",1
8AC28B50-33D1-459A-B58D-4B112D5774FC,"55.678857537038326,12.509894594561784",1
8AD50ED0-0784-4601-B5E5-D8A3E761B34E,"55.669266390760328,12.57097236300768",1
8AD6743F-2DF6-4A36-8284-804B6E9ABC4C,"55.698993069268681,12.56279147526921",1
8AE70D6D-D793-4774-9658-0F66B03B60D7,"55.663344775176469,12.52280386205434",1
8AEA8704-1184-4890-B851-E1108B9A6C55,"55.682265174093189,12.595791759431073",1
8AFBC5C2-F03E-45AD-A39B-59121961C09F,"55.6887821701547,12.53949964095076",1
8B0701C6-77C8-41B0-B82D-CEA4DE7E18E7,"55.68671339066087,12.59272671641391",1
